," This is a citation overview for a set of 2000 documents.",,,,,,,,,,,,,,,,,,,,,,,,,
2020,"Remote machine mode detection in cold forging using vibration signal","Glaeser A., Selvaraj V., Lee K., Lee N., Hwang Y., Lee S., Lee S., Min S.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,6
2020,"Defect control during femtosecond projection two-photon lithography","Kim H., Saha S.K.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,6
2020,"Development of real-time diagnosis framework for angular misalignment of robot spot-welding system based on machine learning","Lee J., Noh I., Jeong S.I., Lee Y., Lee S.W.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,4,10
2020,"Blank geometry design for carbon fiber reinforced plastic (CFRP) preforming using finite element analysis (FEA)","Zhang W., Gao J., Cao J.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,4
2020,"Microtube-embedded microfluidic devices for potential applications in blood brain barrier research","Sooriyaarachchi D., Zhou Y., Maharubin S., Tan G.Z.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,6
2020,"Teaching manufacturing process design as a means for competitive advantage in chemical process industries","Summerville S., Coblyn M., Jovanovic G., Paul B.K.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,3
2020,"Investigations on machinability aspects of AISI 52100 with minimum quantity solid lubrication","Makhesana M.A., Patel K.M.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2020,"Low-delay admittance control of hydraulic series elastic actuator for safe human-robot collaboration","Zhong H., Li P., Gao L., Li X.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,3
2020,"Electrohydrodynamic inkjet printing of Polydimethylsiloxane (PDMS)","Jiang L., Huang Y., Zhang X., Qin H.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,8,4,12
2020,"A comparative study of dimensional tolerancing capabilities and microstructure formation between binder jet additively manufactured sand molds and olivine green sand molds for metalcasting of A356.0","Hasbrouck C.R., Fisher J.W., Villalpando M.R., Lynch P.C.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3
2020,"Electrically-assisted manufacturing for reduction in forging forces of bearing steels","Lang C.D., Hasbrouck C.R., Hankey A.S., Lynch P.C., Allison B.D., Roth J.T.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2020,"A reference human-centric architecture model: A skill-based approach for education of future workforce","Flores E., Xu X., Lu Y.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,1,7
2020,"Prediction of stability lobe diagrams in high-speed milling by operational modal analysis","Paliwal V., Ramesh Babu N.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,2,6
2020,"An initial investigation of tungsten inert gas (TIG) torch as heat source for additive manufacturing (AM) process","Moreira A.F., Ribeiro K.S.B., Mariani F.E., Coelho R.T.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,5
2020,"Comparative assessment of delamination control techniques in conventional drilling of CFRP","Phapale K., Singh R., Singh R.K.P.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,5
2020,"Process mechanics based uncertainty modeling for cutting force prediction in high speed micromilling of Ti6Al4V","Singh K.K., Singh R.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2020,"Enabling servitization by retrofitting legacy equipment for Industry 4.0 applications: Benefits and barriers for OEMs","Zambetti M., Khan M.A., Pinto R., Wuest T.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,17,3,20
2020,"Anomaly detection methods in turning based on motor data analysis","Watanabe T., Kono I., Onozuka H.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3
2020,"Product design and manufacturing system operations: An integrated approach for product customization","Rincon-Guevara O., Samayoa J., Deshmukh A.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,4
2020,"Design of ultrasonic longitudinal-torsional vibrator based on waveguide principle for manufacturing and medical applications","Wang Y., Lee Y.-S., Cai Y., Sun Y., Gong H.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,5
2020,"A mechanistic approach to predict the material removal rate in Ice Bonded Abrasive Polishing (IBAP)","Nayak B., Ramesh Babu N.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,3
2020,"Wear behavior of additive manufactured zirconia","Schiltz J., Render T., Gatrell B.A., Qu H., Steiner C., McGinn P., Schmid S.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,5
2020,"Fatigue life prediction of laser and mechanically formed commercially pure grade 2 titanium alloy plates","Mjali K.V.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2
2020,"Thermographic detectability of porosity in multi-layered bare and anodized aluminum laser welds","Rinker T.J., McGovern M.E., Brown T., Wang H.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3
2020,"A mathematical model to predict the porosity of nickel pillars manufactured by localized electrochemical deposition under pulsed voltage conditions","Kamaraj A.B., Sundaram M.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,5
2020,"Investigation of a radial toolpath in single point incremental forming","Grimm T.J., Mears L.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1,5
2020,"A kinematic error observer for robot end effector estimation","Woodside M.R., Bristow D.A., Landers R.G.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3
2020,"Experimental investigations into alumina ceramic micromachining by electrochemical discharge machining process","Sharma P., Mishra D.K., Dixit P.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,8,7,15
2020,"An assessment of organizational culture traits impacting problem solving for lean transformation","Fadnavis S., Najarzadeh A., Badurdeen F.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,3,7
2020,"Prediction of specific cutting forces and maximum tool temperatures in orthogonal machining by Support Vector and Gaussian Process Regression Methods","Hashemitaheri M., Mekarthy S.M.R., Cherukuri H.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,4,12
2020,"Real-time assembly operation recognition with fog computing and transfer learning for human-centered intelligent manufacturing","Tao W., Al-Amin M., Chen H., Leu M.C., Yin Z., Qin R.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,6,14
2020,"Effect of process parameters on weld spatter in robotic welding","Shareef I., Martin C.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3
2020,"Effect of nanomaterial shape on fabrication of conformal circuits","Devaraj H., Malhotra R.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Comparison of flow stress of aluminum alloy 6061-T6 obtained from chip pulling orthogonal cutting and Kolsky bar testing","Cui C., Bhavsar P., Lopez-Hawa H., Madhavan V., Moscoso-Kingsley W.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
2020,"Identification of industrial robot frequency response function for robotic milling using operational modal analysis","Nguyen V., Melkote S.N.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,5,15
2020,"Application of machine learning to the prediction of surface roughness in diamond machining","Sizemore N.E., Nogueira M.L., Greis N.P., Davies M.A.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,15,8,23
2020,"On-machine measurement-based compensation for machining of thin web parts","Ge G., Du Z., Yang J.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,6
2020,"Casting in-situ Cu/CrBX composites via aluminum-assisted reduction","Yao G., Yuan J., Pan S., Guan Z., Cao C., Li X.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,4
2020,"Frequency energy analysis in detecting rolling bearing faults","Wescoat E., Mears L., Goodnough J., Sims J.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3
2020,"Design of a robot end effector with measurement system for precise pick- and-place of square objects","Li F., Jiang Y., Li T., Feng Y., Chen S.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,2,6
2020,"Direct wire-tension measurement based bowing correction in hot wire cutting of polystyrene","Karmakar N., Chetikena H., Venkateshwaran M., Subbiah S.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,3
2020,"Deep learning based approach for identifying conventional machining processes from CAD data","Peddireddy D., Fu X., Wang H., Joung B.G., Aggarwal V., Sutherland J.W., Jun M.B.-G.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,5,15
2020,"Preliminary experimental analysis of the surface topography formation during laser polishing H13 tooling steel using statistical characteristics of the surface amplitude distribution","Bordatchev E.V., Cvijanovic S.J., Tutunea-Fatan R.O.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4
2020,"An experimental and analytical model for force prediction in sheet metal forming process using perforated sheet and origami principles","Ablat M.A., Qattawi A., Jaman M.S., Alafaghani A., Yau C., Soshi M., Sun J.-Q.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,1,6
2020,"Manufacturing for design: A sustaining approach to drive manufacturing process evolution, then innovation","Mears L., Summers J.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1,5
2020,"Evaluation of electron beam powder bed fusion additive manufacturing of high purity copper for overhang structures using in-situ real time backscatter electron monitoring","Ledford C., Rock C., Tung M., Wang H., Schroth J., Horn T.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11,5,16
2020,"Microstructural and mechanical properties of complex phase steel to aluminium alloy welded dissimilar joint","Indhu R., Tak M., Vijayaraghavan L., Soundarapandian S.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,3
2020,"Procedural knowledge and function blocks for smart process planning","de Giorgio A., Lundgren M., Wang L.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,5
2020,"Clean manufacturing of Ti-6Al-4V under CO2-snow and hybrid nanofluids","Jamil M., He N., Li L., Khan A.M.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,2,9
2020,"Closed loop feedback mechanism effect pilot investigation on manual assembly time and process variation","Krugh M., Garimella R.S., Baburaj A., Wescoat E., Mears L.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2020,"Investigation of deformation induced micro to macro scale surface roughness","Olayinka A., Emblom W.J., Wagner S.W., Khonsari M., Haghshenas A.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"One-shot recognition of manufacturing defects in steel surfaces","Deshpande A.M., Minai A.A., Kumar M.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,23,11,34
2020,"Gauge capability studies for high-density data: SPC phase 0","Dastoorian R., Wells L.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3
2020,"Fabrication and self-sensing control of soft electrothermal actuator","Cao Y., Dong J.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3
2020,"Manufacturing of bulk Al-12Zn-3.7Mg-1Cu alloy with TiC nanoparticles","Pan S., Yao G., Yuan J., Sokoluk M., Li X.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,7
2020,"A machine vision based monitoring system for the LCD panel cutting wheel degradation","Wang Y., Jia X., Li X., Yang S., Zhao H., Lee J.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,0,4
2020,"Security enhancement against insiders in cyber-manufacturing systems","Song J., Moon Y.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,1,10
2020,"Experimental investigation of porosity distribution in selective laser melted Inconel 718","Wang F., Bosque H.D., Hyder J., Corliss M., Hung W.N.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,4
2020,"Specific cutting energy reduction of granite using plasma treatment: A feasibility study for future geothermal drilling","Kazi A., Riyaz M., Tang X., Staack D., Tai B.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,6
2020,"Arc behavior in wire arc additive manufacturing process","Shukla P., Dash B., Kiran D.V., Bukkapatnam S.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,8,5,13
2020,"Electron beam welding of Inconel 718","Patel V., Sali A., Hyder J., Corliss M., Hyder D., Hung W.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,12,7,19
2020,"A deep learning approach for the identification of small process shifts in additive manufacturing using 3D point clouds","Ye Z., Liu C., Tian W., Kan C.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,19,6,25
2020,"Effect of in-process laser interface heating on strength isotropy of extrusion-based additively manufactured PEEK","Han P., Tofangchi A., Zhang S., Desphande A., Hsu K.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,7,15
2020,"Distortion prediction and NURBS based geometry compensation for reducing part errors in additive manufacturing","Zhang B., Li L., Anand S.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,1,5
2020,"Mechanistic cutting force model and specific cutting energy prediction for modulation assisted machining","Eren B., Sencer B.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,6
2020,"True variable-depth milling","Ulutan D.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Dry ultra-precision machining of tungsten carbide with patterned nano PCD tool","Maeng S., Min S.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,4,7
2020,"Vibration assisted AFM-based nanomachining under elevated temperatures using soft and stiff probes","Zhou H., Deng J.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2
2020,"Special issue of journal of manufacturing systems on new trends in manufacturing systems research 2020","Fratini L., Ragai I., Wang L.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Enhanced hybrid copper conductive ink for low power selective laser sintering","Hassani M., Jeong R., Sandwell A., Park S.S.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2020,"Geometric simulation of power skiving of internal gear using solid model with triple-dexel representation","Inui M., Huang Y., Onozuka H., Umezu N.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,4,13
2020,"A brief review on 3D bioprinted skin substitutes","Fayyazbakhsh F., Leu M.C.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,17,6,23
2020,"Non-dimensional process maps for residual stress in laser directed energy deposition","Vundru C., Singh R., Yan W., Karagadde S.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,5
2020,"Preface","Fratini L., Ragai I., Wang L.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Low solid loading, low viscosity, high uniform shrinkage ceramic resin for stereolithography based additive manufacturing","Gao Y., Ding J.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,8
2020,"Generating nanotopography on PCL microfiber surface for better cell-scaffold interactions","Sun J., Jing L., Liu H., Huang D.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,5
2020,"48th SME North American Manufacturing Research Conference, NAMRC 48 (Cancelled due to COVID-19) Carbon nanotubes reinforced alumina matrix nanocomposites for conductive ceramics by additive manufacturing","Liu C., Ding J.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,3,11
2020,"Modeling and experimental analysis of energy attenuation and partitioning during laser based direct energy deposition","Liu Z., Wang X., Wuest T., Zhang H.-C.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3
2020,"Isogrid lattice structure for armouring applications","Murthy V.C.A.D., Santhanakrishnanan S.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,4
2020,"Effect of velocity and impact angle on residual stress generation in cold spray process - A molecular dynamics simulation study","James S., Shah K.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,3
2020,"Machinability and surface integrity characterization in hard turning of AISI 4320 bearing steel using different CBN inserts","Niaki F.A., Haines E., Dreussi R., Weyer G.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,6
2020,"Experimental comparison of material removal rates in abrasive waterjet cutting and a novel droplet stream technique","Mitchell B.R., Demian S.A.R., Korkolis Y.P., Kinsey B.L.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4
2020,"Reduction of cutting forces by elliptical vibration in multi-pass ultraprecise single point axial cutting of V-grooves","Farrus N., Joao D., Milliken N., Remus Tutunea-Fatan O., Bordatchev E.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2020,"Machinability of polyamide 6 under cryogenic cooling conditions","Bertolini R., Ghiotti A., Bruschi S.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,2,8
2020,"Quality monitoring in milling of unidirectional CFRP through wavelet packet transform of force signals","Pahuja R., Mamidala R.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,2,8
2020,"A case study in line balancing and simulation","Ozan Yilmazlar I., Jeyes A., Fiore A., Patel A., Spence C., Wentzky C., Zero N., Kurz M.E., Summers J.D., Taaffe K.M.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
2020,"Influence of cutting fluid application frequency on the surface quality of micromilled slots on Inconel 718 alloy","de Oliveira D., Gomes M.C., da Silva M.B.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11,2,13
2020,"3D printing of human anatomical models for preoperative surgical planning","Paramasivam V., Sindhu, Singh G., Santhanakrishnan S.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,8,3,11
2020,"Uncertainty quantification for polymer micromilling force models using Bayesian inference","Shekhar S., Ozutemiz K.B., Onler R., Nahata S., Burak Ozdoganlar O.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2020,"Detecting first layer bond quality during FDM 3D printing using a discrete wavelet energy approach","Bhavsar P., Sharma B., Moscoso-Kingsley W., Madhavan V.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,6,13
2020,"Hydrothermal assisted transient jet fusion of ceramics: A test case using bentonite clay","Kirby L., Fei F., Wang C., Song X.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3
2020,"Cutting force and stability prediction for inserted cutters","Gomez M., No T., Smith S., Schmitz T.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,1,5
2020,"Finish machining of Ti6Al4V SLM components under consideration of thin walls and support structure removal","Hintze W., von Wenserski R., Junghans S., Moller C.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,9,8,17
2020,"Integration of machine tool accessibility of support structures with topology optimization for additive manufacturing","McConaha M., Venugopal V., Anand S.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,5,10
2020,"Sub-surface microstructural evolution and chip formation during turning of AF 9628 steel","Hasbrouck C.R., Hankey A.S., Abrahams R., Lynch P.C.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3
2020,"Effect of workpiece curvature on axial surface error profile in flat end-milling of thin-walled components","Agarwal A., Desai K.A.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1,5
2020,"Energy density comparison via highspeed, in-situ imaging of directed energy deposition","Webster S., Ehmann K., Cao J.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3
2020,"Small diameter-deep hole drilling for hard-to-machine metals ― drilling of φ1.0×400 mm for Ti6Al4V ―","Inada H., Inada H., Yagishita H.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,5
2020,"Anomaly detection in milling tools using acoustic signals and generative adversarial networks","Cooper C., Zhang J., Gao R.X., Wang P., Ragai I.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,14,4,18
2020,"History of NaMRI and NaMRC","",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Real-time defect correction in large-scale polymer additive manufacturing via thermal imaging and laser profilometer","Borish M., Post B.K., Roschli A., Chesser P.C., Love L.J.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11,5,16
2020,"A novel three-layer IoT architecture for shared, private, scalable, and real-time machine learning from ubiquitous cyber-physical systems","Parto M., Saldana C., Kurfess T.",23519789,"",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,5,11
